,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,avg_speed,max_speed,min_speed,avg_throttle,full_throttle,full_brake,air_temp,track_temp,wind_dir,wind_speed,dim1,dim2,cluster_id
80,139,PER,100.688,16.0,1.0,29.052,43.154,28.482,304.0,271.0,242.0,297.0,HARD,16.0,Red Bull Racing,13.0,172.68911917098447,312.0,56.0,56.16839378238342,0.42487046632124353,0.25647668393782386,30.1,36.4,173.0,1.6,-7.783963260989747,-22.37398422967387,1
81,146,PER,104.195,23.0,1.0,29.677,44.387,30.131,292.0,265.0,241.0,286.0,HARD,23.0,Red Bull Racing,5.0,169.41836734693877,293.0,50.0,54.170918367346935,0.39285714285714285,0.28316326530612246,30.0,36.0,160.0,1.6,16.10385812004357,0.3692299324478118,0
82,147,PER,102.735,24.0,1.0,29.895,44.454,28.386,287.0,261.0,243.0,282.0,HARD,24.0,Red Bull Racing,6.0,170.15544041450778,289.0,55.0,55.22279792746114,0.39896373056994816,0.27461139896373055,29.9,36.1,166.0,1.5,-0.1319017565398391,15.36678184295744,2
83,148,PER,101.532,25.0,1.0,29.429,43.76,28.343,293.0,261.0,243.0,285.0,HARD,25.0,Red Bull Racing,7.0,171.10597826086956,293.0,56.0,56.77717391304348,0.4266304347826087,0.24728260869565216,29.9,36.0,171.0,1.7,-7.9414936447556705,7.7428222298455065,2
84,151,PER,101.833,28.0,1.0,29.323,44.298,28.212,295.0,264.0,245.0,283.0,HARD,28.0,Red Bull Racing,7.0,171.49333333333334,297.0,51.0,56.63466666666667,0.416,0.25333333333333335,30.0,35.7,165.0,1.3,-11.322214007205442,4.638190260788075,2
85,156,PER,100.355,33.0,1.0,29.293,42.934,28.128,292.0,262.0,243.0,284.0,HARD,33.0,Red Bull Racing,7.0,174.8312020460358,293.0,61.0,58.48337595907928,0.4296675191815857,0.24552429667519182,30.0,35.9,168.0,1.5,-13.14236384289566,12.846425775521892,2
86,159,PER,101.489,36.0,1.0,29.231,43.882,28.376,292.0,264.0,242.0,285.0,HARD,36.0,Red Bull Racing,7.0,173.8235294117647,293.0,56.0,55.981283422459896,0.39572192513368987,0.25133689839572193,29.9,35.4,180.0,1.7,-24.285198779443796,10.220280576345955,2
87,160,PER,103.171,37.0,1.0,29.416,45.225,28.53,291.0,264.0,240.0,284.0,HARD,37.0,Red Bull Racing,7.0,169.64643799472296,292.0,58.0,56.182058047493406,0.39313984168865435,0.24274406332453827,29.9,35.3,165.0,1.7,-18.06753975535979,17.868790952689917,2
88,164,PER,98.551,41.0,2.0,29.039,41.884,27.628,289.0,263.0,245.0,285.0,MEDIUM,2.0,Red Bull Racing,17.0,178.75067750677508,291.0,61.0,56.11924119241193,0.41192411924119243,0.25745257452574527,29.8,35.5,169.0,1.8,8.641834167146865,5.988053854187551,0
89,174,PER,98.116,51.0,2.0,28.87,41.703,27.543,293.0,261.0,249.0,288.0,MEDIUM,12.0,Red Bull Racing,13.0,182.56948228882834,294.0,59.0,59.35967302452316,0.47411444141689374,0.23978201634877383,29.6,35.6,178.0,1.7,-9.12124520084907,2.7293725478087802,2
