,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
112,192,PER,76.774,53.0,2.0,21.253,24.69,30.831,248.0,278.0,280.0,303.0,MEDIUM,16.0,Red Bull Racing,6.0,-9.251948,28.058294,0.0
113,194,PER,76.962,55.0,2.0,21.37,24.583,31.009,249.0,276.0,279.0,303.0,MEDIUM,18.0,Red Bull Racing,6.0,-9.736449,28.042667,0.0
114,195,PER,77.069,56.0,2.0,21.474,24.632,30.963,248.0,278.0,278.0,305.0,MEDIUM,19.0,Red Bull Racing,6.0,-9.164869,25.302162,0.0
115,198,PER,76.468,59.0,2.0,21.237,24.485,30.746,249.0,278.0,279.0,306.0,MEDIUM,22.0,Red Bull Racing,6.0,-9.444559,25.77142,0.0
116,199,PER,76.319,60.0,2.0,21.131,24.446,30.742,248.0,277.0,281.0,306.0,MEDIUM,23.0,Red Bull Racing,6.0,-8.641704,24.587894,0.0
117,201,PER,76.308,62.0,2.0,21.195,24.436,30.677,249.0,278.0,282.0,307.0,MEDIUM,25.0,Red Bull Racing,6.0,-18.947569,21.198896,0.0
118,202,PER,76.395,63.0,2.0,21.207,24.417,30.771,248.0,278.0,281.0,306.0,MEDIUM,26.0,Red Bull Racing,6.0,-23.7288,13.421421,0.0
119,203,PER,76.338,64.0,2.0,21.212,24.382,30.744,253.0,274.0,283.0,308.0,MEDIUM,27.0,Red Bull Racing,6.0,-17.167322,22.491903,0.0
120,206,PER,76.513,67.0,2.0,21.229,24.423,30.861,254.0,274.0,280.0,307.0,MEDIUM,30.0,Red Bull Racing,6.0,-0.26799756,32.166763,0.0
121,209,PER,74.481,70.0,3.0,20.627,23.762,30.092,257.0,278.0,280.0,304.0,SOFT,2.0,Red Bull Racing,6.0,-19.69094,6.7503047,2.0
122,211,ALO,78.599,2.0,1.0,21.897,25.269,31.433,248.0,274.0,278.0,296.0,MEDIUM,2.0,Aston Martin,3.0,-21.261116,6.450742,2.0
123,212,ALO,77.438,3.0,1.0,21.521,24.793,31.124,250.0,275.0,285.0,316.0,MEDIUM,3.0,Aston Martin,3.0,-19.861773,5.567367,2.0
124,213,ALO,77.326,4.0,1.0,21.561,24.867,30.898,252.0,277.0,287.0,320.0,MEDIUM,4.0,Aston Martin,3.0,-19.763828,6.1116796,2.0
