,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
112,175.0,HAM,107.305,44.0,4.0,31.545,46.47,29.29,311.0,197.0,217.0,309.0,MEDIUM,2.0,Mercedes,4.0,-9.251948,28.058294,0
113,179.0,ALO,113.395,4.0,1.0,32.119,50.729,30.547,334.0,187.0,208.0,308.0,MEDIUM,4.0,Aston Martin,5.0,-9.736449,28.042667,0
114,180.0,ALO,113.596,5.0,1.0,32.807,50.278,30.511,303.0,185.0,210.0,304.0,MEDIUM,5.0,Aston Martin,5.0,-9.164869,25.302162,0
115,181.0,ALO,113.643,6.0,1.0,32.745,50.294,30.604,304.0,186.0,209.0,303.0,MEDIUM,6.0,Aston Martin,5.0,-9.444559,25.77142,0
116,183.0,ALO,113.585,8.0,1.0,32.833,50.244,30.508,303.0,183.0,208.0,303.0,MEDIUM,8.0,Aston Martin,5.0,-8.641704,24.587894,0
117,187.0,ALO,111.942,12.0,2.0,32.329,49.333,30.28,325.0,191.0,212.0,311.0,MEDIUM,2.0,Aston Martin,8.0,-18.947569,21.198896,0
118,188.0,ALO,112.499,13.0,2.0,32.472,49.637,30.39,305.0,190.0,211.0,306.0,MEDIUM,3.0,Aston Martin,8.0,-23.7288,13.421421,0
119,190.0,ALO,113.029,15.0,2.0,31.702,50.87,30.457,332.0,187.0,209.0,311.0,MEDIUM,5.0,Aston Martin,6.0,-17.167322,22.491903,0
120,191.0,ALO,112.635,16.0,2.0,32.164,50.101,30.37,322.0,188.0,211.0,308.0,MEDIUM,6.0,Aston Martin,5.0,-0.26799756,32.166763,0
121,192.0,ALO,112.886,17.0,2.0,32.732,49.495,30.659,305.0,188.0,209.0,305.0,MEDIUM,7.0,Aston Martin,5.0,-19.69094,6.7503047,2
122,194.0,ALO,113.374,19.0,2.0,32.692,49.832,30.85,303.0,187.0,209.0,303.0,MEDIUM,9.0,Aston Martin,5.0,-21.261116,6.450742,2
123,197.0,ALO,116.909,22.0,2.0,33.373,52.242,31.294,301.0,186.0,209.0,287.0,MEDIUM,12.0,Aston Martin,5.0,-19.861773,5.567367,2
124,202.0,ALO,112.505,27.0,2.0,32.578,49.318,30.609,304.0,189.0,211.0,303.0,MEDIUM,17.0,Aston Martin,5.0,-19.763828,6.1116796,2
125,206.0,ALO,112.098,31.0,3.0,32.507,49.384,30.207,303.0,192.0,215.0,305.0,SOFT,2.0,Aston Martin,5.0,17.44767,15.735121,1
126,208.0,ALO,110.955,33.0,3.0,32.434,48.457,30.064,304.0,192.0,213.0,306.0,SOFT,4.0,Aston Martin,5.0,18.024334,17.513447,1
127,209.0,ALO,111.834,34.0,3.0,32.46,49.178,30.196,306.0,194.0,212.0,307.0,SOFT,5.0,Aston Martin,5.0,4.649789,-7.8005276,1
128,210.0,ALO,111.967,35.0,3.0,32.404,49.103,30.46,303.0,190.0,212.0,306.0,SOFT,6.0,Aston Martin,5.0,14.520776,20.623396,0
129,211.0,ALO,111.666,36.0,3.0,32.435,49.025,30.206,305.0,194.0,213.0,305.0,SOFT,7.0,Aston Martin,5.0,3.2186334,24.500233,0
130,214.0,ALO,111.214,39.0,3.0,32.272,48.704,30.238,307.0,193.0,214.0,306.0,SOFT,10.0,Aston Martin,5.0,15.536132,19.855663,0
131,215.0,ALO,111.279,40.0,3.0,32.36,48.715,30.204,305.0,191.0,213.0,307.0,SOFT,11.0,Aston Martin,5.0,2.6981752,-7.966285,1
132,216.0,ALO,111.326,41.0,3.0,32.43,48.647,30.249,304.0,194.0,214.0,308.0,SOFT,12.0,Aston Martin,5.0,18.219893,13.848032,1
133,217.0,ALO,110.938,42.0,3.0,32.393,48.452,30.093,303.0,193.0,213.0,307.0,SOFT,13.0,Aston Martin,5.0,18.480877,17.373285,1
134,218.0,ALO,111.351,43.0,3.0,32.495,48.754,30.102,305.0,192.0,213.0,308.0,SOFT,14.0,Aston Martin,5.0,-4.4574685,-19.92472,2
135,223.0,RUS,115.162,4.0,1.0,32.167,52.178,30.817,321.0,182.0,211.0,307.0,MEDIUM,4.0,Mercedes,11.0,7.641029,-12.766519,1
136,224.0,RUS,115.531,5.0,1.0,31.892,52.726,30.913,333.0,183.0,211.0,313.0,MEDIUM,5.0,Mercedes,10.0,7.4623504,-9.21233,1
137,225.0,RUS,116.057,6.0,1.0,32.033,53.332,30.692,346.0,184.0,207.0,311.0,MEDIUM,6.0,Mercedes,9.0,8.580525,-12.559872,1
138,226.0,RUS,113.791,7.0,1.0,32.545,50.738,30.508,315.0,188.0,208.0,305.0,MEDIUM,7.0,Mercedes,8.0,8.111062,-10.737557,1
139,227.0,RUS,113.789,8.0,1.0,32.461,50.918,30.41,317.0,189.0,209.0,306.0,MEDIUM,8.0,Mercedes,8.0,8.324185,-11.640699,1
140,228.0,RUS,113.972,9.0,1.0,32.544,50.798,30.63,315.0,188.0,208.0,304.0,MEDIUM,9.0,Mercedes,8.0,16.487549,-12.685144,1
141,229.0,RUS,114.1,10.0,1.0,32.837,50.646,30.617,311.0,189.0,206.0,303.0,MEDIUM,10.0,Mercedes,7.0,15.756347,-12.247326,1
142,231.0,RUS,113.983,12.0,1.0,32.757,50.551,30.675,300.0,184.0,209.0,304.0,MEDIUM,12.0,Mercedes,6.0,13.890614,-11.938106,1
143,232.0,RUS,114.611,13.0,1.0,32.474,51.038,31.099,310.0,182.0,206.0,306.0,MEDIUM,13.0,Mercedes,6.0,27.210646,15.314967,1
144,233.0,RUS,114.012,14.0,1.0,32.454,50.808,30.75,308.0,179.0,210.0,305.0,MEDIUM,14.0,Mercedes,6.0,37.335503,-7.7765775,1
145,235.0,RUS,114.828,16.0,1.0,32.833,51.217,30.778,308.0,180.0,211.0,304.0,MEDIUM,16.0,Mercedes,7.0,28.845617,12.344462,1
146,236.0,RUS,113.66,17.0,1.0,32.195,50.694,30.771,331.0,185.0,207.0,309.0,MEDIUM,17.0,Mercedes,6.0,39.427166,-13.175086,1
147,237.0,RUS,114.223,18.0,1.0,32.833,50.353,31.037,301.0,186.0,205.0,304.0,MEDIUM,18.0,Mercedes,6.0,38.745808,-7.6089745,1
148,239.0,RUS,116.771,20.0,1.0,33.21,51.207,32.354,302.0,186.0,204.0,302.0,MEDIUM,20.0,Mercedes,6.0,38.432213,-8.1881275,1
149,240.0,RUS,117.525,21.0,1.0,33.249,52.14,32.136,304.0,183.0,211.0,292.0,MEDIUM,21.0,Mercedes,6.0,38.252464,-6.3927035,1
150,243.0,RUS,110.843,24.0,2.0,31.572,49.229,30.042,329.0,196.0,218.0,310.0,SOFT,2.0,Mercedes,10.0,36.469563,-5.682233,1
151,244.0,RUS,110.603,25.0,2.0,31.702,48.758,30.143,322.0,191.0,214.0,313.0,SOFT,3.0,Mercedes,7.0,31.120466,12.783623,1
152,245.0,RUS,111.424,26.0,2.0,32.343,48.684,30.397,301.0,194.0,213.0,304.0,SOFT,4.0,Mercedes,6.0,36.649536,-9.560632,1
153,246.0,RUS,111.588,27.0,2.0,32.485,48.639,30.464,304.0,193.0,211.0,302.0,SOFT,5.0,Mercedes,6.0,37.797066,-7.0385327,1
154,247.0,RUS,111.742,28.0,2.0,32.538,48.768,30.436,301.0,191.0,210.0,303.0,SOFT,6.0,Mercedes,6.0,28.176851,13.111852,1
155,248.0,RUS,111.813,29.0,2.0,32.631,48.753,30.429,302.0,192.0,212.0,304.0,SOFT,7.0,Mercedes,6.0,-10.418099,16.970526,0
156,249.0,RUS,112.221,30.0,2.0,32.537,49.017,30.667,306.0,189.0,209.0,305.0,SOFT,8.0,Mercedes,6.0,-4.792918,15.312629,0
157,250.0,RUS,111.805,31.0,2.0,32.525,48.954,30.326,303.0,189.0,212.0,306.0,SOFT,9.0,Mercedes,6.0,18.92528,13.251428,1
