,index,Driver,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Team,Position,dim1,dim2,tsne_clusters_id
100,189,PER,82.406,50.0,3.0,29.817,29.283,23.306,284.0,245.0,251.0,293.0,MEDIUM,11.0,Red Bull Racing,3.0,24.107904,33.14813,2
101,190,PER,82.86,51.0,3.0,29.799,29.752,23.309,282.0,238.0,252.0,295.0,MEDIUM,12.0,Red Bull Racing,3.0,12.592201,31.64232,2
102,192,PER,82.295,53.0,3.0,29.842,29.408,23.045,283.0,243.0,251.0,292.0,MEDIUM,14.0,Red Bull Racing,3.0,23.975311,33.967403,2
103,196,PER,82.484,57.0,3.0,29.831,29.382,23.271,281.0,242.0,248.0,291.0,MEDIUM,18.0,Red Bull Racing,3.0,21.9174,31.97961,2
104,198,PER,82.57,59.0,3.0,29.704,29.539,23.327,284.0,244.0,250.0,293.0,MEDIUM,20.0,Red Bull Racing,3.0,24.201725,32.525238,2
105,200,PER,83.862,61.0,3.0,30.118,29.975,23.769,285.0,238.0,247.0,294.0,MEDIUM,22.0,Red Bull Racing,3.0,13.225105,15.99006,2
106,204,PER,83.932,65.0,3.0,30.19,30.009,23.733,283.0,237.0,249.0,310.0,MEDIUM,26.0,Red Bull Racing,3.0,-20.3742,12.983536,1
107,205,PER,83.155,66.0,3.0,29.899,29.694,23.562,284.0,242.0,248.0,293.0,MEDIUM,27.0,Red Bull Racing,3.0,19.760258,25.66391,2
108,206,PER,82.945,67.0,3.0,29.97,29.602,23.373,285.0,242.0,251.0,291.0,MEDIUM,28.0,Red Bull Racing,3.0,14.830358,30.253546,2
109,208,PER,82.579,69.0,3.0,29.796,29.459,23.324,283.0,245.0,249.0,294.0,MEDIUM,30.0,Red Bull Racing,3.0,23.85143,32.131134,2
110,209,PER,83.533,70.0,3.0,29.955,29.69,23.888,284.0,242.0,246.0,292.0,MEDIUM,31.0,Red Bull Racing,3.0,20.223446,19.58416,2
111,211,HAM,86.052,2.0,1.0,30.556,31.467,24.029,274.0,232.0,243.0,290.0,MEDIUM,5.0,Mercedes,4.0,-7.9375887,-24.691206,0
112,214,HAM,85.312,5.0,1.0,30.51,30.938,23.864,263.0,233.0,242.0,303.0,MEDIUM,8.0,Mercedes,4.0,-11.542841,-34.2488,0
113,215,HAM,85.167,6.0,1.0,30.806,30.538,23.823,259.0,232.0,243.0,283.0,MEDIUM,9.0,Mercedes,4.0,-4.68411,-36.757896,0
114,216,HAM,85.179,7.0,1.0,30.704,30.656,23.819,264.0,232.0,242.0,286.0,MEDIUM,10.0,Mercedes,4.0,-3.9700258,-35.36689,0
115,218,HAM,85.416,9.0,1.0,30.708,30.797,23.911,273.0,232.0,242.0,287.0,MEDIUM,12.0,Mercedes,4.0,-3.0872288,-30.930105,0
116,220,HAM,85.153,11.0,1.0,30.688,30.623,23.842,271.0,232.0,242.0,285.0,MEDIUM,14.0,Mercedes,4.0,-2.726283,-31.867996,0
117,221,HAM,85.081,12.0,1.0,30.72,30.548,23.813,270.0,232.0,243.0,287.0,MEDIUM,15.0,Mercedes,4.0,-2.9569964,-32.245728,0
118,222,HAM,85.053,13.0,1.0,30.585,30.481,23.987,271.0,232.0,242.0,286.0,MEDIUM,16.0,Mercedes,4.0,-2.1760457,-31.971642,0
119,223,HAM,85.409,14.0,1.0,30.88,30.542,23.987,264.0,233.0,242.0,284.0,MEDIUM,17.0,Mercedes,4.0,-5.125331,-35.26447,0
120,224,HAM,85.648,15.0,1.0,30.764,30.877,24.007,269.0,232.0,244.0,285.0,MEDIUM,18.0,Mercedes,4.0,-5.491135,-32.332077,0
121,227,HAM,85.766,18.0,2.0,30.705,31.142,23.919,264.0,227.0,242.0,283.0,HARD,2.0,Mercedes,7.0,-3.0108078,-36.397297,0
122,230,HAM,84.403,21.0,2.0,30.444,30.447,23.512,262.0,233.0,243.0,286.0,HARD,5.0,Mercedes,6.0,22.73245,-8.797164,2
123,232,HAM,84.285,23.0,2.0,30.397,30.212,23.676,273.0,235.0,242.0,287.0,HARD,7.0,Mercedes,6.0,10.911673,-19.850761,0
124,235,HAM,83.966,26.0,2.0,30.371,29.909,23.686,269.0,238.0,243.0,287.0,HARD,10.0,Mercedes,4.0,19.91937,-8.178619,2
125,236,HAM,84.193,27.0,2.0,30.52,30.132,23.541,273.0,235.0,245.0,286.0,HARD,11.0,Mercedes,4.0,16.328274,-6.5355773,2
126,241,HAM,84.39,32.0,2.0,30.715,30.169,23.506,270.0,239.0,244.0,287.0,HARD,16.0,Mercedes,4.0,18.329342,-9.484152,0
127,242,HAM,83.817,33.0,2.0,30.5,29.763,23.554,271.0,239.0,245.0,286.0,HARD,17.0,Mercedes,4.0,18.730022,-7.3276863,2
128,243,HAM,83.899,34.0,2.0,30.487,29.764,23.648,269.0,239.0,244.0,287.0,HARD,18.0,Mercedes,4.0,19.269556,-7.850925,2
129,244,HAM,83.851,35.0,2.0,30.389,29.824,23.638,267.0,239.0,244.0,289.0,HARD,19.0,Mercedes,4.0,20.140388,-7.325039,2
130,245,HAM,83.91,36.0,2.0,30.556,29.789,23.565,271.0,239.0,244.0,288.0,HARD,20.0,Mercedes,4.0,18.57796,-8.104008,2
