,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
805,0 days 02:27:32.443000,SAI,55,0 days 00:01:26.632000,45.0,2.0,,,0 days 00:00:28.283000,0 days 00:00:30.144000,0 days 00:00:28.205000,0 days 02:26:34.094000,0 days 02:27:04.238000,0 days 02:27:32.443000,313.0,310.0,311.0,335.0,False,HARD,26.0,True,Ferrari,0 days 02:26:05.811000,2023-09-03 14:27:06.856,1,2.0,False,,False,True
806,0 days 02:28:59.746000,SAI,55,0 days 00:01:27.303000,46.0,2.0,,,0 days 00:00:28.538000,0 days 00:00:30.435000,0 days 00:00:28.330000,0 days 02:28:00.981000,0 days 02:28:31.416000,0 days 02:28:59.746000,318.0,314.0,313.0,325.0,False,HARD,27.0,True,Ferrari,0 days 02:27:32.443000,2023-09-03 14:28:33.488,1,3.0,False,,False,True
807,0 days 02:30:26.842000,SAI,55,0 days 00:01:27.096000,47.0,2.0,,,0 days 00:00:28.583000,0 days 00:00:30.233000,0 days 00:00:28.280000,0 days 02:29:28.329000,0 days 02:29:58.562000,0 days 02:30:26.842000,327.0,313.0,312.0,324.0,False,HARD,28.0,True,Ferrari,0 days 02:28:59.746000,2023-09-03 14:30:00.791,1,3.0,True,TRACK LIMITS AT TURN 5 LAP 47 ,False,True
808,0 days 02:31:53.642000,SAI,55,0 days 00:01:26.800000,48.0,2.0,,,0 days 00:00:28.366000,0 days 00:00:30.083000,0 days 00:00:28.351000,0 days 02:30:55.208000,0 days 02:31:25.291000,0 days 02:31:53.642000,311.0,310.0,311.0,325.0,False,HARD,29.0,True,Ferrari,0 days 02:30:26.842000,2023-09-03 14:31:27.887,1,3.0,False,,False,True
809,0 days 02:33:20.412000,SAI,55,0 days 00:01:26.770000,49.0,2.0,,,0 days 00:00:28.303000,0 days 00:00:30.127000,0 days 00:00:28.340000,0 days 02:32:21.945000,0 days 02:32:52.072000,0 days 02:33:20.412000,313.0,312.0,313.0,320.0,False,HARD,30.0,True,Ferrari,0 days 02:31:53.642000,2023-09-03 14:32:54.687,1,3.0,False,,False,True
810,0 days 02:34:47.188000,SAI,55,0 days 00:01:26.776000,50.0,2.0,,,0 days 00:00:28.355000,0 days 00:00:30.212000,0 days 00:00:28.209000,0 days 02:33:48.767000,0 days 02:34:18.979000,0 days 02:34:47.188000,310.0,311.0,312.0,336.0,False,HARD,31.0,True,Ferrari,0 days 02:33:20.412000,2023-09-03 14:34:21.457,1,3.0,False,,False,True
811,0 days 02:36:14.232000,SAI,55,0 days 00:01:27.044000,51.0,2.0,,,0 days 00:00:28.180000,0 days 00:00:30.383000,0 days 00:00:28.481000,0 days 02:35:15.368000,0 days 02:35:45.751000,0 days 02:36:14.232000,312.0,307.0,312.0,,False,HARD,32.0,True,Ferrari,0 days 02:34:47.188000,2023-09-03 14:35:48.233,1,3.0,False,,False,True
812,0 days 02:39:36.349000,SAI,55,,52.0,2.0,,,,,,,,,,,,,,HARD,33.0,True,Ferrari,0 days 02:36:14.232000,,,,False,,True,False
813,0 days 01:23:51.235000,RUS,63,0 days 00:01:29.339000,1.0,1.0,,,,0 days 00:00:30.358000,0 days 00:00:28.700000,,0 days 01:23:22.569000,0 days 01:23:51.365000,317.0,311.0,306.0,286.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:22:21.726000,2023-09-03 13:23:22.771,1,5.0,False,,False,False
814,0 days 01:25:17.921000,RUS,63,0 days 00:01:26.686000,2.0,1.0,,,0 days 00:00:28.274000,0 days 00:00:29.786000,0 days 00:00:28.626000,0 days 01:24:19.498000,0 days 01:24:49.284000,0 days 01:25:17.910000,309.0,309.0,305.0,317.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:23:51.235000,2023-09-03 13:24:52.280,1,4.0,False,,False,True
